symbol,secID,ticker,exchangeCD,secShortName,listDate
sz000990,000990.XSHE,000990,XSHE,诚志股份,2000-07-06
sz000993,000993.XSHE,000993,XSHE,闽东电力,2000-07-31
sz000995,000995.XSHE,000995,XSHE,皇台酒业,2000-08-07
sz000997,000997.XSHE,000997,XSHE,新大陆,2000-08-07
sz000998,000998.XSHE,000998,XSHE,隆平高科,2000-12-11
sz000999,000999.XSHE,000999,XSHE,华润三九,2000-03-09
sz001201,001201.XSHE,001201,XSHE,东瑞股份,2021-04-28
sz001202,001202.XSHE,001202,XSHE,炬申股份,2021-04-29
sz001203,001203.XSHE,001203,XSHE,大中矿业,2021-05-10
sz001205,001205.XSHE,001205,XSHE,盛航股份,2021-05-13
sz001206,001206.XSHE,001206,XSHE,依依股份,2021-05-18
sz001207,001207.XSHE,001207,XSHE,联科科技,2021-06-23
sz001208,001208.XSHE,001208,XSHE,华菱线缆,2021-06-24
sz001209,001209.XSHE,001209,XSHE,洪兴股份,2021-07-23
sz001210,001210.XSHE,001210,XSHE,金房能源,2021-07-29
sz001211,001211.XSHE,001211,XSHE,双枪科技,2021-08-05
sz001212,001212.XSHE,001212,XSHE,中旗新材,2021-08-23
sz001213,001213.XSHE,001213,XSHE,中铁特货,2021-09-08
sz001215,001215.XSHE,001215,XSHE,千味央厨,2021-09-06
sz001216,001216.XSHE,001216,XSHE,华瓷股份,2021-10-19
sz001217,001217.XSHE,001217,XSHE,华尔泰,2021-09-29
sz001218,001218.XSHE,001218,XSHE,丽臣实业,2021-10-15
sz001219,001219.XSHE,001219,XSHE,青岛食品,2021-10-21
sz001220,001220.XSHE,001220,XSHE,世盟股份,2026-02-03
sz001221,001221.XSHE,001221,XSHE,悍高集团,2025-07-30
sz001222,001222.XSHE,001222,XSHE,源飞宠物,2022-08-18
sz001223,001223.XSHE,001223,XSHE,欧克科技,2022-12-12
sz001225,001225.XSHE,001225,XSHE,和泰机电,2023-02-22
sz001226,001226.XSHE,001226,XSHE,拓山重工,2022-06-22
sz001227,001227.XSHE,001227,XSHE,兰州银行,2022-01-17
sz001228,001228.XSHE,001228,XSHE,永泰运,2022-04-29
sz001229,001229.XSHE,001229,XSHE,魅视科技,2022-08-08
sz001230,001230.XSHE,001230,XSHE,劲旅环境,2022-07-15
sz001231,001231.XSHE,001231,XSHE,农心科技,2022-08-19
sz001233,001233.XSHE,001233,XSHE,海安集团,2025-11-25
sz001234,001234.XSHE,001234,XSHE,泰慕士,2022-01-11
sz001236,001236.XSHE,001236,XSHE,弘业期货,2022-08-05
sz001238,001238.XSHE,001238,XSHE,浙江正特,2022-09-19
sz001239,001239.XSHE,001239,XSHE,永达股份,2023-12-12
sz001255,001255.XSHE,001255,XSHE,博菲电气,2022-09-30
sz001256,001256.XSHE,001256,XSHE,炜冈科技,2022-12-05
sz001258,001258.XSHE,001258,XSHE,立新能源,2022-07-27
sz001259,001259.XSHE,001259,XSHE,利仁科技,2022-08-31
sz001260,001260.XSHE,001260,XSHE,坤泰股份,2023-02-16
sz001266,001266.XSHE,001266,XSHE,宏英智能,2022-02-28
sz001267,001267.XSHE,001267,XSHE,汇绿生态,2021-11-17
sz001268,001268.XSHE,001268,XSHE,联合精密,2022-06-30
sz001269,001269.XSHE,001269,XSHE,欧晶科技,2022-09-30
sz001270,001270.XSHE,001270,XSHE,*ST铖昌,2022-06-06
sz001277,001277.XSHE,001277,XSHE,速达股份,2024-09-03
sz001278,001278.XSHE,001278,XSHE,一彬科技,2023-03-08
sz001279,001279.XSHE,001279,XSHE,强邦新材,2024-10-11
sz001280,001280.XSHE,001280,XSHE,中国铀业,2025-12-03
sz001282,001282.XSHE,001282,XSHE,三联锻造,2023-05-24
sz001283,001283.XSHE,001283,XSHE,豪鹏科技,2022-09-05
sz001285,001285.XSHE,001285,XSHE,瑞立科密,2025-09-30
sz001286,001286.XSHE,001286,XSHE,陕西能源,2023-04-10
sz001287,001287.XSHE,001287,XSHE,中电港,2023-04-10
sz001288,001288.XSHE,001288,XSHE,运机集团,2021-11-01
sz001289,001289.XSHE,001289,XSHE,龙源电力,2022-01-24
sz001296,001296.XSHE,001296,XSHE,长江材料,2021-12-24
sz001298,001298.XSHE,001298,XSHE,好上好,2022-10-31
sz001299,001299.XSHE,001299,XSHE,美能能源,2022-10-31
sz001300,001300.XSHE,001300,XSHE,三柏硕,2022-10-19
sz001301,001301.XSHE,001301,XSHE,尚太科技,2022-12-28
sz001306,001306.XSHE,001306,XSHE,夏厦精密,2023-11-16
sz001308,001308.XSHE,001308,XSHE,康冠科技,2022-03-18
sz001309,001309.XSHE,001309,XSHE,德明利,2022-07-01
sz001311,001311.XSHE,001311,XSHE,多利科技,2023-02-27
sz001313,001313.XSHE,001313,XSHE,粤海饲料,2022-02-16
sz001314,001314.XSHE,001314,XSHE,亿道信息,2023-02-14
sz001316,001316.XSHE,001316,XSHE,润贝航科,2022-06-24
sz001317,001317.XSHE,001317,XSHE,三羊马,2021-11-30
sz001318,001318.XSHE,001318,XSHE,阳光乳业,2022-05-20
sz001319,001319.XSHE,001319,XSHE,铭科精技,2022-05-12
sz001322,001322.XSHE,001322,XSHE,箭牌家居,2022-10-26
sz001323,001323.XSHE,001323,XSHE,慕思股份,2022-06-23
sz001324,001324.XSHE,001324,XSHE,长青科技,2023-05-22
sz001325,001325.XSHE,001325,XSHE,元创股份,2025-12-18
sz001326,001326.XSHE,001326,XSHE,联域股份,2023-11-09
sz001328,001328.XSHE,001328,XSHE,登康口腔,2023-04-10
sz001330,001330.XSHE,001330,XSHE,博纳影业,2022-08-18
sz001331,001331.XSHE,001331,XSHE,胜通能源,2022-09-08
sz001332,001332.XSHE,001332,XSHE,锡装股份,2022-09-20
sz001333,001333.XSHE,001333,XSHE,光华股份,2022-12-08
sz001335,001335.XSHE,001335,XSHE,信凯科技,2025-04-15
sz001336,001336.XSHE,001336,XSHE,楚环科技,2022-07-25
sz001337,001337.XSHE,001337,XSHE,四川黄金,2023-03-03
sz001338,001338.XSHE,001338,XSHE,永顺泰,2022-11-16
sz001339,001339.XSHE,001339,XSHE,智微智能,2022-08-15
sz001356,001356.XSHE,001356,XSHE,富岭股份,2025-01-23
sz001358,001358.XSHE,001358,XSHE,兴欣新材,2023-12-21
sz001359,001359.XSHE,001359,XSHE,平安电工,2024-03-28
sz001360,001360.XSHE,001360,XSHE,南矿集团,2023-04-10
sz001366,001366.XSHE,001366,XSHE,播恩集团,2023-03-07
sz001367,001367.XSHE,001367,XSHE,海森药业,2023-04-10
sz001368,001368.XSHE,001368,XSHE,通达创智,2023-03-13
sz001369,001369.XSHE,001369,XSHE,双欣材料,2025-12-30
sz001373,001373.XSHE,001373,XSHE,翔腾新材,2023-06-01
sz001376,001376.XSHE,001376,XSHE,百通能源,2023-11-03
sz001378,001378.XSHE,001378,XSHE,德冠新材,2023-10-30
sz001379,001379.XSHE,001379,XSHE,腾达科技,2024-01-19
sz001380,001380.XSHE,001380,XSHE,华纬科技,2023-05-16
sz001382,001382.XSHE,001382,XSHE,新亚电缆,2025-03-21
sz001386,001386.XSHE,001386,XSHE,马可波罗,2025-10-22
sz001387,001387.XSHE,001387,XSHE,雪祺电气,2024-01-11
sz001388,001388.XSHE,001388,XSHE,信通电子,2025-07-01
sz001389,001389.XSHE,001389,XSHE,广合科技,2024-04-02
sz001390,001390.XSHE,001390,XSHE,古麒绒材,2025-05-29
sz001391,001391.XSHE,001391,XSHE,国货航,2024-12-30
sz001395,001395.XSHE,001395,XSHE,亚联机械,2025-01-27
sz001396,001396.XSHE,001396,XSHE,誉帆科技,2025-12-30
sz001400,001400.XSHE,001400,XSHE,江顺科技,2025-04-24
sz001696,001696.XSHE,001696,XSHE,宗申动力,1997-03-06
sz001872,001872.XSHE,001872,XSHE,招商港口,1993-05-05
sz001896,001896.XSHE,001896,XSHE,豫能控股,1998-01-22
sz001914,000043.XSHE,001914,XSHE,招商积余,1994-09-28
sz001965,001965.XSHE,001965,XSHE,招商公路,2017-12-25
sz001979,001979.XSHE,001979,XSHE,招商蛇口,2015-12-30
sz002001,002001.XSHE,002001,XSHE,新和成,2004-06-25
sz002003,002003.XSHE,002003,XSHE,伟星股份,2004-06-25
sz002004,002004.XSHE,002004,XSHE,华邦健康,2004-06-25
sz002005,002005.XSHE,002005,XSHE,ST德豪,2004-06-25
sz002006,002006.XSHE,002006,XSHE,精工科技,2004-06-25
sz002007,002007.XSHE,002007,XSHE,华兰生物,2004-06-25
sz002008,002008.XSHE,002008,XSHE,大族激光,2004-06-25
sz002009,002009.XSHE,002009,XSHE,天奇股份,2004-06-29
sz002010,002010.XSHE,002010,XSHE,传化智联,2004-06-29
sz002011,002011.XSHE,002011,XSHE,盾安环境,2004-07-05
sz002012,002012.XSHE,002012,XSHE,凯恩股份,2004-07-05
sz002014,002014.XSHE,002014,XSHE,永新股份,2004-07-08
sz002015,002015.XSHE,002015,XSHE,协鑫能科,2004-07-08
sz002016,002016.XSHE,002016,XSHE,世荣兆业,2004-07-08
sz002017,002017.XSHE,002017,XSHE,东信和平,2004-07-13
sz002019,002019.XSHE,002019,XSHE,亿帆医药,2004-07-13
sz002020,002020.XSHE,002020,XSHE,京新药业,2004-07-15
sz002021,002021.XSHE,002021,XSHE,中捷资源,2004-07-15
sz002022,002022.XSHE,002022,XSHE,科华生物,2004-07-21
sz002023,002023.XSHE,002023,XSHE,海特高新,2004-07-21
sz002024,002024.XSHE,002024,XSHE,ST易购,2004-07-21
sz002025,002025.XSHE,002025,XSHE,航天电器,2004-07-26
sz002026,002026.XSHE,002026,XSHE,山东威达,2004-07-27
sz002027,002027.XSHE,002027,XSHE,分众传媒,2004-08-04
sz002028,002028.XSHE,002028,XSHE,思源电气,2004-08-05
sz002029,002029.XSHE,002029,XSHE,七匹狼,2004-08-06
sz002030,002030.XSHE,002030,XSHE,达安基因,2004-08-09
sz002031,002031.XSHE,002031,XSHE,巨轮智能,2004-08-16
sz002032,002032.XSHE,002032,XSHE,苏泊尔,2004-08-17
sz002033,002033.XSHE,002033,XSHE,丽江股份,2004-08-25
sz002034,002034.XSHE,002034,XSHE,旺能环境,2004-08-26
sz002035,002035.XSHE,002035,XSHE,华帝股份,2004-09-01
sz002036,002036.XSHE,002036,XSHE,联创电子,2004-09-03
sz002037,002037.XSHE,002037,XSHE,保利联合,2004-09-08
sz002038,002038.XSHE,002038,XSHE,双鹭药业,2004-09-09
sz002039,002039.XSHE,002039,XSHE,黔源电力,2005-03-03
sz002040,002040.XSHE,002040,XSHE,南京港,2005-03-25
sz002041,002041.XSHE,002041,XSHE,登海种业,2005-04-18
sz002042,002042.XSHE,002042,XSHE,华孚时尚,2005-04-27
sz002043,002043.XSHE,002043,XSHE,兔宝宝,2005-05-10
sz002044,002044.XSHE,002044,XSHE,美年健康,2005-05-18
sz002045,002045.XSHE,002045,XSHE,国光电器,2005-05-23
sz002046,002046.XSHE,002046,XSHE,国机精工,2005-05-26
sz002047,002047.XSHE,002047,XSHE,*ST宝鹰,2005-05-31
sz002048,002048.XSHE,002048,XSHE,宁波华翔,2005-06-03
sz002049,002049.XSHE,002049,XSHE,紫光国微,2005-06-06
sz002050,002050.XSHE,002050,XSHE,三花智控,2005-06-07
sz002051,002051.XSHE,002051,XSHE,中工国际,2006-06-19
sz002052,002052.XSHE,002052,XSHE,同洲电子,2006-06-27
sz002053,002053.XSHE,002053,XSHE,云南能投,2006-06-27
sz002054,002054.XSHE,002054,XSHE,德美化工,2006-07-25
sz002055,002055.XSHE,002055,XSHE,ST得润,2006-07-25
sz002056,002056.XSHE,002056,XSHE,横店东磁,2006-08-02
sz002057,002057.XSHE,002057,XSHE,中钢天源,2006-08-02
sz002058,002058.XSHE,002058,XSHE,*ST威尔,2006-08-02
sz002059,002059.XSHE,002059,XSHE,云南旅游,2006-08-10
sz002060,002060.XSHE,002060,XSHE,广东建工,2006-08-10
sz002061,002061.XSHE,002061,XSHE,浙江交科,2006-08-16
sz002062,002062.XSHE,002062,XSHE,宏润建设,2006-08-16
sz002063,002063.XSHE,002063,XSHE,远光软件,2006-08-23
sz002064,002064.XSHE,002064,XSHE,华峰化学,2006-08-23
sz002065,002065.XSHE,002065,XSHE,东华软件,2006-08-23
sz002066,002066.XSHE,002066,XSHE,瑞泰科技,2006-08-23
sz002067,002067.XSHE,002067,XSHE,景兴纸业,2006-09-15
sz002068,002068.XSHE,002068,XSHE,黑猫股份,2006-09-15
sz002069,002069.XSHE,002069,XSHE,獐子岛,2006-09-28
sz002072,002072.XSHE,002072,XSHE,凯瑞德,2006-10-18
sz002073,002073.XSHE,002073,XSHE,软控股份,2006-10-18
sz002074,002074.XSHE,002074,XSHE,国轩高科,2006-10-18
sz002075,002075.XSHE,002075,XSHE,沙钢股份,2006-10-25
sz002076,002076.XSHE,002076,XSHE,*ST星光,2006-10-25
sz002077,002077.XSHE,002077,XSHE,大港股份,2006-11-16
sz002078,002078.XSHE,002078,XSHE,太阳纸业,2006-11-16
sz002079,002079.XSHE,002079,XSHE,苏州固锝,2006-11-16
sz002080,002080.XSHE,002080,XSHE,中材科技,2006-11-20
sz002081,002081.XSHE,002081,XSHE,金螳螂,2006-11-20
sz002082,002082.XSHE,002082,XSHE,万邦德,2006-11-20
sz002083,002083.XSHE,002083,XSHE,孚日股份,2006-11-24
sz002084,002084.XSHE,002084,XSHE,海鸥住工,2006-11-24
sz002085,002085.XSHE,002085,XSHE,万丰奥威,2006-11-28
sz002086,002086.XSHE,002086,XSHE,东方海洋,2006-11-28
sz002088,002088.XSHE,002088,XSHE,鲁阳节能,2006-11-30
sz002090,002090.XSHE,002090,XSHE,金智科技,2006-12-08
sz002091,002091.XSHE,002091,XSHE,江苏国泰,2006-12-08
sz002092,002092.XSHE,002092,XSHE,中泰化学,2006-12-08
sz002093,002093.XSHE,002093,XSHE,国脉科技,2006-12-15
sz002094,002094.XSHE,002094,XSHE,青岛金王,2006-12-15
sz002095,002095.XSHE,002095,XSHE,生意宝,2006-12-15
sz002096,002096.XSHE,002096,XSHE,易普力,2006-12-22
sz002097,002097.XSHE,002097,XSHE,山河智能,2006-12-22
sz002098,002098.XSHE,002098,XSHE,浔兴股份,2006-12-22
sz002099,002099.XSHE,002099,XSHE,海翔药业,2006-12-26
sz002100,002100.XSHE,002100,XSHE,天康生物,2006-12-26
sz002101,002101.XSHE,002101,XSHE,广东鸿图,2006-12-29
sz002102,002102.XSHE,002102,XSHE,能特科技,2006-12-29
sz002103,002103.XSHE,002103,XSHE,广博股份,2007-01-10
sz002104,002104.XSHE,002104,XSHE,恒宝股份,2007-01-10
sz002105,002105.XSHE,002105,XSHE,信隆健康,2007-01-12
sz002106,002106.XSHE,002106,XSHE,莱宝高科,2007-01-12
sz002107,002107.XSHE,002107,XSHE,沃华医药,2007-01-24
sz002108,002108.XSHE,002108,XSHE,沧州明珠,2007-01-24
sz002109,002109.XSHE,002109,XSHE,兴化股份,2007-01-26
sz002110,002110.XSHE,002110,XSHE,三钢闽光,2007-01-26
sz002111,002111.XSHE,002111,XSHE,威海广泰,2007-01-26
sz002112,002112.XSHE,002112,XSHE,三变科技,2007-02-08
sz002114,002114.XSHE,002114,XSHE,罗平锌电,2007-02-15
sz002115,002115.XSHE,002115,XSHE,三维通信,2007-02-15
sz002116,002116.XSHE,002116,XSHE,中国海诚,2007-02-15
sz002117,002117.XSHE,002117,XSHE,东港股份,2007-03-02
sz002119,002119.XSHE,002119,XSHE,康强电子,2007-03-02
sz002120,002120.XSHE,002120,XSHE,韵达股份,2007-03-06
sz002121,002121.XSHE,002121,XSHE,科陆电子,2007-03-06
sz002122,002122.XSHE,002122,XSHE,ST汇洲,2007-03-28
sz002123,002123.XSHE,002123,XSHE,梦网科技,2007-03-28
sz002124,002124.XSHE,002124,XSHE,天邦食品,2007-04-03
sz002125,002125.XSHE,002125,XSHE,湘潭电化,2007-04-03
sz002126,002126.XSHE,002126,XSHE,银轮股份,2007-04-18
sz002127,002127.XSHE,002127,XSHE,南极电商,2007-04-18
sz002128,002128.XSHE,002128,XSHE,电投能源,2007-04-18
sz002129,002129.XSHE,002129,XSHE,TCL中环,2007-04-20
sz002130,002130.XSHE,002130,XSHE,沃尔核材,2007-04-20
sz002131,002131.XSHE,002131,XSHE,利欧股份,2007-04-27
sz002132,002132.XSHE,002132,XSHE,恒星科技,2007-04-27
sz002133,002133.XSHE,002133,XSHE,广宇集团,2007-04-27
sz002134,002134.XSHE,002134,XSHE,天津普林,2007-05-16
sz002135,002135.XSHE,002135,XSHE,东南网架,2007-05-30
sz002136,002136.XSHE,002136,XSHE,安纳达,2007-05-30
sz002137,002137.XSHE,002137,XSHE,实益达,2007-06-13
sz002138,002138.XSHE,002138,XSHE,顺络电子,2007-06-13
sz002139,002139.XSHE,002139,XSHE,拓邦股份,2007-06-29
sz002140,002140.XSHE,002140,XSHE,东华科技,2007-07-12
sz002141,002141.XSHE,002141,XSHE,贤丰控股,2007-07-20
sz002142,002142.XSHE,002142,XSHE,宁波银行,2007-07-19
sz002144,002144.XSHE,002144,XSHE,宏达高科,2007-08-03
sz002145,002145.XSHE,002145,XSHE,钛能化学,2007-08-03
sz002146,002146.XSHE,002146,XSHE,荣盛发展,2007-08-08
sz002148,002148.XSHE,002148,XSHE,北纬科技,2007-08-10
sz002149,002149.XSHE,002149,XSHE,西部材料,2007-08-10
sz002150,002150.XSHE,002150,XSHE,正泰电源,2007-08-10
sz002151,002151.XSHE,002151,XSHE,北斗星通,2007-08-13
sz002152,002152.XSHE,002152,XSHE,广电运通,2007-08-13
sz002153,002153.XSHE,002153,XSHE,石基信息,2007-08-13
sz002154,002154.XSHE,002154,XSHE,报喜鸟,2007-08-16
sz002155,002155.XSHE,002155,XSHE,湖南黄金,2007-08-16
sz002156,002156.XSHE,002156,XSHE,通富微电,2007-08-16
sz002157,002157.XSHE,002157,XSHE,正邦科技,2007-08-17
sz002158,002158.XSHE,002158,XSHE,汉钟精机,2007-08-17
sz002159,002159.XSHE,002159,XSHE,三特索道,2007-08-17
sz002160,002160.XSHE,002160,XSHE,常铝股份,2007-08-21
sz002161,002161.XSHE,002161,XSHE,远望谷,2007-08-21
sz002162,002162.XSHE,002162,XSHE,悦心健康,2007-08-23
sz002163,002163.XSHE,002163,XSHE,海南发展,2007-08-23
sz002164,002164.XSHE,002164,XSHE,宁波东力,2007-08-23
sz002165,002165.XSHE,002165,XSHE,红宝丽,2007-09-13
sz002166,002166.XSHE,002166,XSHE,莱茵生物,2007-09-13
sz002167,002167.XSHE,002167,XSHE,东方锆业,2007-09-13
sz002168,002168.XSHE,002168,XSHE,*ST惠程,2007-09-19
sz002169,002169.XSHE,002169,XSHE,智光电气,2007-09-19
sz002170,002170.XSHE,002170,XSHE,芭田股份,2007-09-19
sz002171,002171.XSHE,002171,XSHE,楚江新材,2007-09-21
sz002172,002172.XSHE,002172,XSHE,澳洋健康,2007-09-21
sz002173,002173.XSHE,002173,XSHE,创新医疗,2007-09-25
sz002174,002174.XSHE,002174,XSHE,游族网络,2007-09-25
sz002175,002175.XSHE,002175,XSHE,东方智造,2007-10-12
sz002176,002176.XSHE,002176,XSHE,江特电机,2007-10-12
sz002177,002177.XSHE,002177,XSHE,御银股份,2007-11-01
sz002178,002178.XSHE,002178,XSHE,延华智能,2007-11-01
sz002179,002179.XSHE,002179,XSHE,中航光电,2007-11-01
sz002180,002180.XSHE,002180,XSHE,纳思达,2007-11-13
sz002181,002181.XSHE,002181,XSHE,粤传媒,2007-11-16
sz002182,002182.XSHE,002182,XSHE,宝武镁业,2007-11-13
sz002183,002183.XSHE,002183,XSHE,怡亚通,2007-11-13
sz002184,002184.XSHE,002184,XSHE,海得控制,2007-11-16
sz002185,002185.XSHE,002185,XSHE,华天科技,2007-11-20
sz002186,002186.XSHE,002186,XSHE,全聚德,2007-11-20
sz002187,002187.XSHE,002187,XSHE,广百股份,2007-11-22
sz002188,002188.XSHE,002188,XSHE,中天服务,2007-11-22
sz002189,002189.XSHE,002189,XSHE,中光学,2007-12-03
sz002190,002190.XSHE,002190,XSHE,成飞集成,2007-12-03
sz002191,002191.XSHE,002191,XSHE,劲嘉股份,2007-12-05
sz002192,002192.XSHE,002192,XSHE,融捷股份,2007-12-05
sz002193,002193.XSHE,002193,XSHE,如意集团,2007-12-07
sz002194,002194.XSHE,002194,XSHE,武汉凡谷,2007-12-07
sz002195,002195.XSHE,002195,XSHE,岩山科技,2007-12-12
sz002196,002196.XSHE,002196,XSHE,方正电机,2007-12-12
sz002197,002197.XSHE,002197,XSHE,证通电子,2007-12-18
sz002198,002198.XSHE,002198,XSHE,嘉应制药,2007-12-18
sz002199,002199.XSHE,002199,XSHE,*ST东晶,2007-12-21
sz002200,002200.XSHE,002200,XSHE,*ST交投,2007-12-21
sz002201,002201.XSHE,002201,XSHE,九鼎新材,2007-12-26
sz002202,002202.XSHE,002202,XSHE,金风科技,2007-12-26
sz002203,002203.XSHE,002203,XSHE,海亮股份,2008-01-16
sz002204,002204.XSHE,002204,XSHE,大连重工,2008-01-16
sz002205,002205.XSHE,002205,XSHE,国统股份,2008-01-23
sz002206,002206.XSHE,002206,XSHE,海利得,2008-01-23
sz002207,002207.XSHE,002207,XSHE,准油股份,2008-01-28
sz002208,002208.XSHE,002208,XSHE,合肥城建,2008-01-28
sz002209,002209.XSHE,002209,XSHE,达意隆,2008-01-30
sz002210,002210.XSHE,002210,XSHE,飞马国际,2008-01-30
sz002211,002211.XSHE,002211,XSHE,ST宏达,2008-02-01
sz002212,002212.XSHE,002212,XSHE,天融信,2008-02-01
sz002213,002213.XSHE,002213,XSHE,大为股份,2008-02-01
sz002214,002214.XSHE,002214,XSHE,*ST大立,2008-02-18
sz002215,002215.XSHE,002215,XSHE,诺普信,2008-02-18
sz002216,002216.XSHE,002216,XSHE,三全食品,2008-02-20
sz002217,002217.XSHE,002217,XSHE,合力泰,2008-02-20
sz002218,002218.XSHE,002218,XSHE,拓日新能,2008-02-28
sz002219,002219.XSHE,002219,XSHE,新里程,2008-03-06
sz002221,002221.XSHE,002221,XSHE,东华能源,2008-03-06
sz002222,002222.XSHE,002222,XSHE,福晶科技,2008-03-19
sz002223,002223.XSHE,002223,XSHE,鱼跃医疗,2008-04-18
sz002224,002224.XSHE,002224,XSHE,三力士,2008-04-25
sz002225,002225.XSHE,002225,XSHE,濮耐股份,2008-04-25
sz002226,002226.XSHE,002226,XSHE,江南化工,2008-05-06
sz002227,002227.XSHE,002227,XSHE,奥特迅,2008-05-06
sz002228,002228.XSHE,002228,XSHE,合兴包装,2008-05-08
sz002229,002229.XSHE,002229,XSHE,鸿博股份,2008-05-08
sz002230,002230.XSHE,002230,XSHE,科大讯飞,2008-05-12
sz002231,002231.XSHE,002231,XSHE,*ST奥维,2008-05-12
sz002232,002232.XSHE,002232,XSHE,启明信息,2008-05-09
sz002233,002233.XSHE,002233,XSHE,塔牌集团,2008-05-16
sz002234,002234.XSHE,002234,XSHE,民和股份,2008-05-16
sz002235,002235.XSHE,002235,XSHE,安妮股份,2008-05-16
sz002236,002236.XSHE,002236,XSHE,大华股份,2008-05-20
sz002237,002237.XSHE,002237,XSHE,恒邦股份,2008-05-20
sz002238,002238.XSHE,002238,XSHE,天威视讯,2008-05-26
sz002239,002239.XSHE,002239,XSHE,奥特佳,2008-05-22
sz002240,002240.XSHE,002240,XSHE,盛新锂能,2008-05-23
sz002241,002241.XSHE,002241,XSHE,歌尔股份,2008-05-22
sz002242,002242.XSHE,002242,XSHE,九阳股份,2008-05-28
sz002243,002243.XSHE,002243,XSHE,力合科创,2008-05-28
sz002244,002244.XSHE,002244,XSHE,滨江集团,2008-05-29
sz002245,002245.XSHE,002245,XSHE,蔚蓝锂芯,2008-06-05
sz002246,002246.XSHE,002246,XSHE,北化股份,2008-06-05
sz002247,002247.XSHE,002247,XSHE,聚力文化,2008-06-12
sz002248,002248.XSHE,002248,XSHE,华东数控,2008-06-12
sz002249,002249.XSHE,002249,XSHE,大洋电机,2008-06-19
sz002250,002250.XSHE,002250,XSHE,联化科技,2008-06-19
sz002251,002251.XSHE,002251,XSHE,步步高,2008-06-19
sz002252,002252.XSHE,002252,XSHE,上海莱士,2008-06-23
sz002253,002253.XSHE,002253,XSHE,*ST智胜,2008-06-23
sz002254,002254.XSHE,002254,XSHE,泰和新材,2008-06-25
sz002255,002255.XSHE,002255,XSHE,海陆重工,2008-06-25
sz002256,002256.XSHE,002256,XSHE,兆新股份,2008-06-25
sz002258,002258.XSHE,002258,XSHE,利尔化学,2008-07-08
sz002259,002259.XSHE,002259,XSHE,升达林业,2008-07-16
sz002261,002261.XSHE,002261,XSHE,拓维信息,2008-07-23
sz002262,002262.XSHE,002262,XSHE,恩华药业,2008-07-23
sz002263,002263.XSHE,002263,XSHE,大东南,2008-07-28
sz002264,002264.XSHE,002264,XSHE,新华都,2008-07-31
sz002265,002265.XSHE,002265,XSHE,建设工业,2008-08-06
sz002266,002266.XSHE,002266,XSHE,浙富控股,2008-08-06
sz002267,002267.XSHE,002267,XSHE,陕天然气,2008-08-13
sz002268,002268.XSHE,002268,XSHE,电科网安,2008-08-11
sz002269,002269.XSHE,002269,XSHE,美邦服饰,2008-08-28
sz002270,002270.XSHE,002270,XSHE,华明装备,2008-09-05
sz002271,002271.XSHE,002271,XSHE,东方雨虹,2008-09-10
sz002272,002272.XSHE,002272,XSHE,川润股份,2008-09-19
sz002273,002273.XSHE,002273,XSHE,水晶光电,2008-09-19
sz002274,002274.XSHE,002274,XSHE,华昌化工,2008-09-25
sz002275,002275.XSHE,002275,XSHE,桂林三金,2009-07-10
sz002276,002276.XSHE,002276,XSHE,万马股份,2009-07-10
sz002277,002277.XSHE,002277,XSHE,友阿股份,2009-07-17
sz002278,002278.XSHE,002278,XSHE,神开股份,2009-08-11
sz002279,002279.XSHE,002279,XSHE,久其软件,2009-08-11
sz002281,002281.XSHE,002281,XSHE,光迅科技,2009-08-21
sz002282,002282.XSHE,002282,XSHE,博深股份,2009-08-21
sz002283,002283.XSHE,002283,XSHE,天润工业,2009-08-21
sz002284,002284.XSHE,002284,XSHE,亚太股份,2009-08-28
sz002285,002285.XSHE,002285,XSHE,世联行,2009-08-28
