secID,ticker,tradeDate,marketValue,negMarketValue,secShortName,exchangeCD
002828.XSHE,002828,2026-03-26,2516364752.0,2423396240.0,贝肯能源,XSHE
300778.XSHE,300778,2026-03-26,2517233892.0,2516737020.0,新城市,XSHE
300585.XSHE,300585,2026-03-26,2522177614.0,2522177614.0,奥联电子,XSHE
002679.XSHE,002679,2026-03-26,2522589200.0,2522589200.0,福建金森,XSHE
002909.XSHE,002909,2026-03-26,2523300000.0,2465094586.0,集泰股份,XSHE
301197.XSHE,301197,2026-03-26,2524109694.0,2277210342.0,工大科雅,XSHE
300225.XSHE,300225,2026-03-26,2524531176.0,2522553201.0,*ST金泰,XSHE
600706.XSHG,600706,2026-03-26,2525092020.0,2514898980.0,曲江文旅,XSHG
003004.XSHE,003004,2026-03-26,2525455225.1,2120671603.85,*ST声迅,XSHE
605069.XSHG,605069,2026-03-26,2525554754.0,2525554754.0,正和生态,XSHG
002144.XSHE,002144,2026-03-26,2536543310.0,1975195705.0,宏达高科,XSHE
002388.XSHE,002388,2026-03-26,2538167072.0,2515930795.0,新亚制程,XSHE
002890.XSHE,002890,2026-03-26,2541332992.0,2415803632.0,弘宇股份,XSHE
002207.XSHE,002207,2026-03-26,2541937166.6,2529875430.0,准油股份,XSHE
603616.XSHG,603616,2026-03-26,2543567000.0,2497904500.0,韩建河山,XSHG
600671.XSHG,600671,2026-03-26,2545179010.0,2543958450.0,天目药业,XSHG
300732.XSHE,300732,2026-03-26,2545747887.0,2542927752.0,设研院,XSHE
300412.XSHE,300412,2026-03-26,2548513792.0,2395451392.0,迦南科技,XSHE
300637.XSHE,300637,2026-03-26,2549386086.0,2546723214.0,扬帆新材,XSHE
300555.XSHE,300555,2026-03-26,2550000000.0,2524307475.0,ST路通,XSHE
603900.XSHG,603900,2026-03-26,2551650672.0,2542611072.0,莱绅通灵,XSHG
688718.XSHG,688718,2026-03-26,2554189680.0,2554189680.0,唯赛勃,XSHG
603810.XSHG,603810,2026-03-26,2554464375.0,2554464375.0,丰山集团,XSHG
301118.XSHE,301118,2026-03-26,2555454516.0,2436167475.0,恒光股份,XSHE
300514.XSHE,300514,2026-03-26,2558000000.0,2049703657.0,友讯达,XSHE
600689.XSHG,600689,2026-03-26,2558619249.0,1937558193.0,上海三毛,XSHG
688071.XSHG,688071,2026-03-26,2559801043.0,2559801043.0,华依科技,XSHG
300971.XSHE,300971,2026-03-26,2561328000.0,2005121250.0,博亚精工,XSHE
600149.XSHG,600149,2026-03-26,2562278400.0,2562278400.0,廊坊发展,XSHG
688060.XSHG,688060,2026-03-26,2562920006.0,2562920006.0,云涌科技,XSHG
002968.XSHE,002968,2026-03-26,2563727474.0,2415059746.0,新大正,XSHE
600148.XSHG,600148,2026-03-26,2564278980.0,2564278980.0,长春一东,XSHG
603307.XSHG,603307,2026-03-26,2564460590.0,2523890000.0,扬州金泉,XSHG
301290.XSHE,301290,2026-03-26,2568443412.0,1747709576.0,东星医疗,XSHE
000995.XSHE,000995,2026-03-26,2568867840.0,2568867840.0,皇台酒业,XSHE
301166.XSHE,301166,2026-03-26,2569666706.2,1687638506.2,优宁维,XSHE
002566.XSHE,002566,2026-03-26,2571493932.0,1801012185.0,益盛药业,XSHE
600159.XSHG,600159,2026-03-26,2573009920.0,2573009920.0,大龙地产,XSHG
605186.XSHG,605186,2026-03-26,2579920000.0,2579920000.0,健麾信息,XSHG
603176.XSHG,603176,2026-03-26,2580537453.0,2507661423.0,汇通集团,XSHG
301505.XSHE,301505,2026-03-26,2582008000.0,1690985026.0,苏州规划,XSHE
603968.XSHG,603968,2026-03-26,2582582400.0,2582582400.0,醋化股份,XSHG
600615.XSHG,600615,2026-03-26,2583402815.0,2579296845.0,鑫源智造,XSHG
300786.XSHE,300786,2026-03-26,2583582941.16,2054574554.76,国林科技,XSHE
000619.XSHE,000619,2026-03-26,2585249168.0,2109600000.0,海螺新材,XSHE
603329.XSHG,603329,2026-03-26,2585529408.0,2134001254.0,上海雅仕,XSHG
300240.XSHE,300240,2026-03-26,2586078480.0,2529117144.0,飞力达,XSHE
603768.XSHG,603768,2026-03-26,2586580633.0,2586580633.0,常青股份,XSHG
600359.XSHG,600359,2026-03-26,2586656784.0,2586656784.0,新农开发,XSHG
301231.XSHE,301231,2026-03-26,2590236000.0,2008077390.0,荣信文化,XSHE
603700.XSHG,603700,2026-03-26,2591506224.0,2591506224.0,宁水集团,XSHG
301353.XSHE,301353,2026-03-26,2591983680.0,841663680.0,普莱得,XSHE
001278.XSHE,001278,2026-03-26,2592214730.0,1787263355.0,一彬科技,XSHE
301234.XSHE,301234,2026-03-26,2593520000.0,2593520000.0,五洲医疗,XSHE
002732.XSHE,002732,2026-03-26,2594701500.0,2580665212.0,燕塘乳业,XSHE
300642.XSHE,300642,2026-03-26,2595829277.0,2199180790.0,透景生命,XSHE
603102.XSHG,603102,2026-03-26,2595840000.0,2595840000.0,百合股份,XSHG
300743.XSHE,300743,2026-03-26,2597851366.0,2188919262.0,天地数码,XSHE
301331.XSHE,301331,2026-03-26,2600078313.0,2595122866.0,恩威医药,XSHE
300583.XSHE,300583,2026-03-26,2600815791.0,2552101419.0,赛托生物,XSHE
002295.XSHE,002295,2026-03-26,2601394080.0,2598051720.0,精艺股份,XSHE
300713.XSHE,300713,2026-03-26,2601433912.0,1460493232.0,英可瑞,XSHE
000911.XSHE,000911,2026-03-26,2602078700.0,2602078700.0,广农糖业,XSHE
002072.XSHE,002072,2026-03-26,2603174400.0,2602125144.0,凯瑞德,XSHE
600533.XSHG,600533,2026-03-26,2604000000.0,2604000000.0,栖霞建设,XSHG
000909.XSHE,000909,2026-03-26,2604400085.0,2604378070.0,ST数源,XSHE
600833.XSHG,600833,2026-03-26,2605647984.0,2605647984.0,第一医药,XSHG
002253.XSHE,002253,2026-03-26,2605981455.0,2405911200.0,*ST智胜,XSHE
600097.XSHG,600097,2026-03-26,2606934012.0,2606934012.0,开创国际,XSHG
301233.XSHE,301233,2026-03-26,2609014300.0,1428474614.0,盛帮股份,XSHE
688163.XSHG,688163,2026-03-26,2609184200.0,2609184200.0,赛伦生物,XSHG
000692.XSHE,000692,2026-03-26,2610881700.0,2610881700.0,惠天热电,XSHE
300538.XSHE,300538,2026-03-26,2612349660.0,1737347472.0,同益股份,XSHE
603917.XSHG,603917,2026-03-26,2615267200.0,2615267200.0,合力科技,XSHG
603836.XSHG,603836,2026-03-26,2616748800.0,2616748800.0,海程邦达,XSHG
603377.XSHG,603377,2026-03-26,2616766040.34,2616766040.34,ST东时,XSHG
301156.XSHE,301156,2026-03-26,2618595420.0,1659585000.0,美农生物,XSHE
300165.XSHE,300165,2026-03-26,2621256893.0,2224628563.0,天瑞仪器,XSHE
300422.XSHE,300422,2026-03-26,2621352764.0,2511228829.0,博世科,XSHE
002069.XSHE,002069,2026-03-26,2624004018.0,2620697778.0,獐子岛,XSHE
002691.XSHE,002691,2026-03-26,2624800000.0,2593767916.0,冀凯股份,XSHE
002799.XSHE,002799,2026-03-26,2627528400.0,2627493918.0,环球印务,XSHE
605189.XSHG,605189,2026-03-26,2627810704.0,2627810704.0,富春染织,XSHG
603096.XSHG,603096,2026-03-26,2628157584.0,2628157584.0,新经典,XSHG
000573.XSHE,000573,2026-03-26,2629716072.0,2607814976.0,粤宏远A,XSHE
301418.XSHE,301418,2026-03-26,2629732138.0,1055585718.0,协昌科技,XSHE
002360.XSHE,002360,2026-03-26,2631621010.0,2145270410.0,同德化工,XSHE
002136.XSHE,002136,2026-03-26,2631844800.0,2624938992.0,安纳达,XSHE
000955.XSHE,000955,2026-03-26,2632751550.0,2630785770.0,欣龙控股,XSHE
600854.XSHG,600854,2026-03-26,2638849180.0,2638849180.0,春兰股份,XSHG
002775.XSHE,002775,2026-03-26,2640513860.0,2371519160.0,文科股份,XSHE
002381.XSHE,002381,2026-03-26,2642329476.0,2056946172.0,双箭股份,XSHE
002949.XSHE,002949,2026-03-26,2642671772.0,2047373404.0,华阳国际,XSHE
300155.XSHE,300155,2026-03-26,2648995216.0,1561030496.0,安居宝,XSHE
002485.XSHE,002485,2026-03-26,2649280000.0,2649280000.0,ST雪发,XSHE
001209.XSHE,001209,2026-03-26,2650182405.0,1936306190.0,洪兴股份,XSHE
300612.XSHE,300612,2026-03-26,2652681150.0,2644228650.0,宣亚国际,XSHE
600265.XSHG,600265,2026-03-26,2654410000.0,2654410000.0,ST景谷,XSHG
002133.XSHE,002133,2026-03-26,2655314606.0,2640654786.0,广宇集团,XSHE
300025.XSHE,300025,2026-03-26,2655898938.0,2643366762.0,华星创业,XSHE
002630.XSHE,002630,2026-03-26,2656800000.0,2318114025.0,ST华西,XSHE
603797.XSHG,603797,2026-03-26,2658149972.0,2658149972.0,联泰环保,XSHG
603838.XSHG,603838,2026-03-26,2662533120.0,2662533120.0,*ST四通,XSHG
301520.XSHE,301520,2026-03-26,2666001333.0,896695770.0,万邦医药,XSHE
603282.XSHG,603282,2026-03-26,2667032600.0,2667032600.0,亚光股份,XSHG
300784.XSHE,300784,2026-03-26,2667354111.0,802937727.0,利安科技,XSHE
600128.XSHG,600128,2026-03-26,2670523207.0,2618203175.0,苏豪弘业,XSHG
301578.XSHE,301578,2026-03-26,2672721120.0,759972720.0,辰奕智能,XSHE
301192.XSHE,301192,2026-03-26,2675324678.0,1281926464.0,泰祥股份,XSHE
600322.XSHG,600322,2026-03-26,2675794000.0,2675794000.0,津投城开,XSHG
002629.XSHE,002629,2026-03-26,2675896068.0,2658288204.0,仁智股份,XSHE
001277.XSHE,001277,2026-03-26,2675960000.0,1597928388.0,速达股份,XSHE
688115.XSHG,688115,2026-03-26,2676133800.0,2676133800.0,思林杰,XSHG
688496.XSHG,688496,2026-03-26,2677500000.0,1415776320.0,清越科技,XSHG
688137.XSHG,688137,2026-03-26,2679998526.0,1247873526.0,近岸蛋白,XSHG
001205.XSHE,001205,2026-03-26,2680929910.0,2274502798.0,盛航股份,XSHE
002862.XSHE,002862,2026-03-26,2682960000.0,2016178963.0,实丰文化,XSHE
300205.XSHE,300205,2026-03-26,2683549440.0,2683549440.0,*ST天喻,XSHE
300746.XSHE,300746,2026-03-26,2684029576.0,2631619645.0,汉嘉数智,XSHE
603188.XSHG,603188,2026-03-26,2685500700.0,2685500700.0,亚邦股份,XSHG
002888.XSHE,002888,2026-03-26,2688586314.0,1364347830.0,惠威科技,XSHE
300616.XSHE,300616,2026-03-26,2689700482.0,1856998236.0,尚品宅配,XSHE
688030.XSHG,688030,2026-03-26,2690920494.0,2690920494.0,山石网科,XSHG
300076.XSHE,300076,2026-03-26,2692400000.0,2692400000.0,GQY视讯,XSHE
300854.XSHE,300854,2026-03-26,2693852096.0,2189697028.0,中兰环保,XSHE
603023.XSHG,603023,2026-03-26,2695707042.0,2695707042.0,威帝股份,XSHG
000548.XSHE,000548,2026-03-26,2695765320.0,2695539600.0,湖南投资,XSHE
001324.XSHE,001324,2026-03-26,2696520000.0,1595511344.0,长青科技,XSHE
300892.XSHE,300892,2026-03-26,2698000000.0,1741896250.0,品渥食品,XSHE
301287.XSHE,301287,2026-03-26,2698138947.0,689260758.0,康力源,XSHE
603559.XSHG,603559,2026-03-26,2700594210.0,2700594210.0,ST通脉,XSHG
600857.XSHG,600857,2026-03-26,2700811596.0,2700811596.0,宁波中百,XSHG
601996.XSHG,601996,2026-03-26,2701403704.0,2701403704.0,丰林集团,XSHG
600831.XSHG,600831,2026-03-26,2701598600.0,2701598600.0,广电网络,XSHG
605303.XSHG,605303,2026-03-26,2703951198.0,2703951198.0,园林股份,XSHG
603725.XSHG,603725,2026-03-26,2704087799.0,2542653799.0,天安新材,XSHG
688246.XSHG,688246,2026-03-26,2704932896.0,2704932896.0,嘉和美康,XSHG
300176.XSHE,300176,2026-03-26,2707092792.0,2707092792.0,鸿特科技,XSHE
301125.XSHE,301125,2026-03-26,2707575890.0,2241497690.0,腾亚精工,XSHE
300594.XSHE,300594,2026-03-26,2708427832.0,2682623988.0,朗进科技,XSHE
001219.XSHE,001219,2026-03-26,2710274820.0,2642697190.0,青岛食品,XSHE
002982.XSHE,002982,2026-03-26,2710607960.0,1732544506.0,湘佳股份,XSHE
600281.XSHG,600281,2026-03-26,2710898540.0,2710898540.0,华阳新材,XSHG
603359.XSHG,603359,2026-03-26,2712263680.0,2712263680.0,东珠生态,XSHG
000856.XSHE,000856,2026-03-26,2714920000.0,2714920000.0,冀东装备,XSHE
300800.XSHE,300800,2026-03-26,2717993320.0,2690699620.0,力合科技,XSHE
688619.XSHG,688619,2026-03-26,2718521080.0,2718521080.0,罗普特,XSHG
301300.XSHE,301300,2026-03-26,2720104960.0,1625364160.0,远翔新材,XSHE
300419.XSHE,300419,2026-03-26,2721378120.0,2721378120.0,ST浩丰,XSHE
603139.XSHG,603139,2026-03-26,2721730000.0,2721730000.0,康惠股份,XSHG
000752.XSHE,000752,2026-03-26,2721987720.0,2721987720.0,ST西发,XSHE
301107.XSHE,301107,2026-03-26,2723933070.0,1574924040.0,瑜欣电子,XSHE
002114.XSHE,002114,2026-03-26,2726221536.0,2726184444.0,罗平锌电,XSHE
002748.XSHE,002748,2026-03-26,2726400000.0,2726400000.0,世龙实业,XSHE
003027.XSHE,003027,2026-03-26,2726885952.0,2187400460.0,同兴科技,XSHE
600661.XSHG,600661,2026-03-26,2727944576.0,2727944576.0,昂立教育,XSHG
002592.XSHE,002592,2026-03-26,2728479456.0,2529958932.0,ST八菱,XSHE
603755.XSHG,603755,2026-03-26,2728641079.0,2728641079.0,日辰股份,XSHG
002633.XSHE,002633,2026-03-26,2730001820.0,2719422160.0,申科股份,XSHE
600807.XSHG,600807,2026-03-26,2733521532.0,2431887165.0,济高发展,XSHG
600802.XSHG,600802,2026-03-26,2735742948.0,2735742948.0,福建水泥,XSHG
300534.XSHE,300534,2026-03-26,2736171900.0,2724504530.0,陇神戎发,XSHE
603819.XSHG,603819,2026-03-26,2736868614.0,2736868614.0,神力股份,XSHG
300513.XSHE,300513,2026-03-26,2741660214.0,2519547972.0,恒实科技,XSHE
002806.XSHE,002806,2026-03-26,2743106472.0,2247705878.0,华锋股份,XSHE
300876.XSHE,300876,2026-03-26,2748439173.12,2050331973.12,蒙泰高新,XSHE
300647.XSHE,300647,2026-03-26,2748499210.0,2744419021.0,超频三,XSHE
600540.XSHG,600540,2026-03-26,2749913210.0,2749913210.0,新赛股份,XSHG
688511.XSHG,688511,2026-03-26,2755819880.0,2755819880.0,*ST天微,XSHG
300937.XSHE,300937,2026-03-26,2758070961.0,1813931706.0,药易购,XSHE
603221.XSHG,603221,2026-03-26,2758411200.0,2732805600.0,爱丽家居,XSHG
688244.XSHG,688244,2026-03-26,2759576220.0,2759576220.0,永信至诚,XSHG
300995.XSHE,300995,2026-03-26,2760859789.0,1969928805.0,奇德新材,XSHE
300930.XSHE,300930,2026-03-26,2762000000.0,1301592500.0,屹通新材,XSHE
301503.XSHE,301503,2026-03-26,2764000000.0,1122184000.0,智迪科技,XSHE
688218.XSHG,688218,2026-03-26,2765123622.0,2765123622.0,江苏北人,XSHG
603238.XSHG,603238,2026-03-26,2765590220.0,2765590220.0,诺邦股份,XSHG
301539.XSHE,301539,2026-03-26,2766120000.0,1402905042.0,宏鑫科技,XSHE
300853.XSHE,300853,2026-03-26,2767051553.0,2076154374.0,申昊科技,XSHE
001202.XSHE,001202,2026-03-26,2767073920.0,1939278400.0,炬申股份,XSHE
300907.XSHE,300907,2026-03-26,2767680000.0,2767680000.0,康平科技,XSHE
002998.XSHE,002998,2026-03-26,2770966401.0,2107340456.0,优彩资源,XSHE
000609.XSHE,000609,2026-03-26,2774192112.0,2698110441.0,ST中迪,XSHE
301135.XSHE,301135,2026-03-26,2775136162.0,2081262976.0,瑞德智能,XSHE
688129.XSHG,688129,2026-03-26,2777036340.0,2777036340.0,东来技术,XSHG
301469.XSHE,301469,2026-03-26,2779248800.0,1430583222.0,恒达新材,XSHE
301577.XSHE,301577,2026-03-26,2779671035.0,1163067276.0,美信科技,XSHE
603161.XSHG,603161,2026-03-26,2783919696.0,2731522816.0,科华控股,XSHG
301036.XSHE,301036,2026-03-26,2784000000.0,1960871424.0,双乐股份,XSHE
301170.XSHE,301170,2026-03-26,2785000000.0,935074890.0,锡南科技,XSHE
300710.XSHE,300710,2026-03-26,2785728400.0,2088240000.0,万隆光电,XSHE
300281.XSHE,300281,2026-03-26,2785841940.0,2642217235.0,金明精机,XSHE
300615.XSHE,300615,2026-03-26,2786365064.0,1806139608.0,欣天科技,XSHE
603172.XSHG,603172,2026-03-26,2790309600.0,1047673600.0,万丰股份,XSHG
301041.XSHE,301041,2026-03-26,2791815600.0,2065352102.0,金百泽,XSHE
002700.XSHE,002700,2026-03-26,2791990350.0,1778388075.0,万憬能源,XSHE
600753.XSHG,600753,2026-03-26,2793626336.0,2793626336.0,*ST海钦,XSHG
603332.XSHG,603332,2026-03-26,2795205824.0,2795205824.0,苏州龙杰,XSHG
301185.XSHE,301185,2026-03-26,2796802848.0,2549837392.0,鸥玛软件,XSHE
300477.XSHE,300477,2026-03-26,2797968807.0,2586120066.0,ST合纵,XSHE
300707.XSHE,300707,2026-03-26,2798174850.0,2271065665.0,威唐工业,XSHE
002972.XSHE,002972,2026-03-26,2799580144.0,1532279446.0,科安达,XSHE
300081.XSHE,300081,2026-03-26,2800202702.0,2799778594.0,恒信东方,XSHE
300915.XSHE,300915,2026-03-26,2801182818.0,1282227198.0,海融科技,XSHE
605001.XSHG,605001,2026-03-26,2801277180.0,2801277180.0,威奥股份,XSHG
603909.XSHG,603909,2026-03-26,2802235825.0,2802235825.0,建发合诚,XSHG
002712.XSHE,002712,2026-03-26,2803022430.0,2785636545.0,思美传媒,XSHE
688657.XSHG,688657,2026-03-26,2803352618.0,1756294155.0,浩辰软件,XSHG
603982.XSHG,603982,2026-03-26,2804189952.0,2607770880.0,泉峰汽车,XSHG
000590.XSHE,000590,2026-03-26,2804207752.0,2803039094.0,古汉医药,XSHE
600232.XSHG,600232,2026-03-26,2804685265.0,2804685265.0,金鹰股份,XSHG
301337.XSHE,301337,2026-03-26,2806106000.0,996027594.0,亚华电子,XSHE
603895.XSHG,603895,2026-03-26,2810080000.0,2810080000.0,天永智能,XSHG
300449.XSHE,300449,2026-03-26,2810342080.0,2806823656.0,汉邦高科,XSHE
600356.XSHG,600356,2026-03-26,2810946345.0,2548178842.0,恒丰纸业,XSHG
301258.XSHE,301258,2026-03-26,2811518900.0,2731623550.0,富士莱,XSHE
301022.XSHE,301022,2026-03-26,2813410348.0,1888145308.0,海泰科,XSHE
002535.XSHE,002535,2026-03-26,2813907681.0,2619648135.0,林州重机,XSHE
603617.XSHG,603617,2026-03-26,2814437586.0,2769890186.0,君禾股份,XSHG
300198.XSHE,300198,2026-03-26,2816127405.0,2801571045.0,ST纳川,XSHE
300254.XSHE,300254,2026-03-26,2816644600.0,2485248700.0,仟源医药,XSHE
300977.XSHE,300977,2026-03-26,2817716217.0,1754786871.0,深圳瑞捷,XSHE
300562.XSHE,300562,2026-03-26,2817930438.32,2090348884.29,乐心医疗,XSHE
002830.XSHE,002830,2026-03-26,2818807600.0,1413261850.0,名雕股份,XSHE
603326.XSHG,603326,2026-03-26,2821523796.0,2821523796.0,我乐家居,XSHG
600818.XSHG,600818,2026-03-26,2822312562.0,2089270362.0,中路股份,XSHG
600692.XSHG,600692,2026-03-26,2824664920.0,2047734315.0,亚通股份,XSHG
000802.XSHE,000802,2026-03-26,2827806185.0,2826087935.0,北京文化,XSHE
001368.XSHE,001368,2026-03-26,2828846965.0,797339585.0,通达创智,XSHE
300970.XSHE,300970,2026-03-26,2829818028.0,2195741188.0,华绿生物,XSHE
605336.XSHG,605336,2026-03-26,2833723125.0,2833723125.0,帅丰电器,XSHG
002496.XSHE,002496,2026-03-26,2834268636.0,2091410324.0,*ST辉丰,XSHE
301588.XSHE,301588,2026-03-26,2834997030.0,1749616920.0,美新科技,XSHE
300175.XSHE,300175,2026-03-26,2838924000.0,2838924000.0,ST朗源,XSHE
301055.XSHE,301055,2026-03-26,2839200000.0,2839200000.0,张小泉,XSHE
605258.XSHG,605258,2026-03-26,2839760000.0,2839760000.0,协和电子,XSHG
301585.XSHE,301585,2026-03-26,2840240000.0,1860054059.0,蓝宇股份,XSHE
603886.XSHG,603886,2026-03-26,2841600000.0,2841600000.0,元祖股份,XSHG
603180.XSHG,603180,2026-03-26,2842958353.0,2842958353.0,金牌家居,XSHG
688468.XSHG,688468,2026-03-26,2843855720.0,2843855720.0,科美诊断,XSHG
600319.XSHG,600319,2026-03-26,2845786996.0,2845786996.0,亚星化学,XSHG
600419.XSHG,600419,2026-03-26,2845917338.0,2845917338.0,天润乳业,XSHG
300912.XSHE,300912,2026-03-26,2849073600.0,2131205980.0,凯龙高科,XSHE
603637.XSHG,603637,2026-03-26,2849909646.0,2849909646.0,镇海股份,XSHG
000705.XSHE,000705,2026-03-26,2850071749.0,2405125624.0,浙江震元,XSHE
002234.XSHE,002234,2026-03-26,2851004834.0,2462508262.0,民和股份,XSHE
603976.XSHG,603976,2026-03-26,2851703668.0,2851703668.0,正川股份,XSHG
603903.XSHG,603903,2026-03-26,2851918815.0,2851918815.0,中持股份,XSHG
300826.XSHE,300826,2026-03-26,2853095446.0,2743797928.0,测绘股份,XSHE
001234.XSHE,001234,2026-03-26,2853509296.0,2386854640.0,泰慕士,XSHE
603151.XSHG,603151,2026-03-26,2853806410.0,2853806410.0,邦基科技,XSHG
300478.XSHE,300478,2026-03-26,2855209420.0,2855209420.0,杭州高新,XSHE
688613.XSHG,688613,2026-03-26,2856629310.0,2856629310.0,奥精医疗,XSHG
002598.XSHE,002598,2026-03-26,2858352352.0,2578025208.0,山东章鼓,XSHE
301032.XSHE,301032,2026-03-26,2859842124.0,1896091408.0,新柴股份,XSHE
688529.XSHG,688529,2026-03-26,2860673760.0,2860673760.0,豪森智能,XSHG
002861.XSHE,002861,2026-03-26,2861322240.0,2306586624.0,瀛通通讯,XSHE
300575.XSHE,300575,2026-03-26,2861954400.0,2056249200.0,中旗股份,XSHE
301212.XSHE,301212,2026-03-26,2862000000.0,2484375000.0,联盛化学,XSHE
000586.XSHE,000586,2026-03-26,2862912000.0,2862912000.0,汇源通信,XSHE
603839.XSHG,603839,2026-03-26,2863919880.0,2863919880.0,安正时尚,XSHG
688013.XSHG,688013,2026-03-26,2868850460.0,2868850460.0,天臣医疗,XSHG
300898.XSHE,300898,2026-03-26,2870600000.0,2656108305.0,熊猫乳品,XSHE
002397.XSHE,002397,2026-03-26,2871480576.0,2487790464.0,梦洁股份,XSHE
605266.XSHG,605266,2026-03-26,2872952511.0,2872952511.0,健之佳,XSHG
000972.XSHE,000972,2026-03-26,2876887828.0,2876887828.0,*ST中基,XSHE
600241.XSHG,600241,2026-03-26,2878274538.0,2878274538.0,时代万恒,XSHG
000153.XSHE,000153,2026-03-26,2881050100.0,2844984700.0,丰原药业,XSHE
603330.XSHG,603330,2026-03-26,2881606176.0,2708709912.0,天洋新材,XSHG
002942.XSHE,002942,2026-03-26,2884929729.0,2539734888.0,新农股份,XSHE
600735.XSHG,600735,2026-03-26,2885677286.0,2863290614.0,ST新华锦,XSHG
600665.XSHG,600665,2026-03-26,2886169150.0,2886169150.0,天地源,XSHG
300591.XSHE,300591,2026-03-26,2888397456.0,2495166976.0,万里马,XSHE
603488.XSHG,603488,2026-03-26,2890704960.0,2890704960.0,展鹏科技,XSHG
300736.XSHE,300736,2026-03-26,2892594523.0,2828198982.0,百邦科技,XSHE
600439.XSHG,600439,2026-03-26,2897882624.0,2897882624.0,瑞贝卡,XSHG
002855.XSHE,002855,2026-03-26,2905288263.0,2903018688.0,捷荣技术,XSHE
603117.XSHG,603117,2026-03-26,2906108845.0,2906108845.0,万林物流,XSHG
002813.XSHE,002813,2026-03-26,2906400000.0,2902914742.0,路畅科技,XSHE
600423.XSHG,600423,2026-03-26,2907249800.0,2907249800.0,柳化股份,XSHG
603718.XSHG,603718,2026-03-26,2907494962.0,2894449462.0,海利生物,XSHG
301067.XSHE,301067,2026-03-26,2913190560.0,1912313844.0,显盈科技,XSHE
603320.XSHG,603320,2026-03-26,2914316748.0,2914316748.0,迪贝电气,XSHG
600573.XSHG,600573,2026-03-26,2915000000.0,2915000000.0,惠泉啤酒,XSHG
301106.XSHE,301106,2026-03-26,2916398688.0,2916398688.0,骏成科技,XSHE
600594.XSHG,600594,2026-03-26,2922212106.0,2922212106.0,益佰制药,XSHG
300780.XSHE,300780,2026-03-26,2923133100.0,2143172550.0,德恩精工,XSHE
002442.XSHE,002442,2026-03-26,2924112576.0,2861800907.0,龙星科技,XSHE
002330.XSHE,002330,2026-03-26,2928803533.0,2928173807.0,得利斯,XSHE
